0.00.053.391 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.053.682 W srv  llama_server: -----------------
0.00.053.683 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.053.683 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.053.683 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.053.683 W srv  llama_server: -----------------
0.00.055.533 I srv    load_model: loading model '/Users/yukangzengcmac/.cache/huggingface/hub/models--unsloth--Qwen3-4B-Instruct-2507-GGUF/snapshots/a06e946bb6b655725eafa393f4a9745d460374c9/Qwen3-4B-Instruct-2507-Q4_K_M.gguf'
0.00.213.906 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.01.593.337 I cmn          init: llama threadpool init, n_threads = 4
0.02.076.053 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 32768, kv_unified = 'false'
0.02.093.092 I srv  llama_server: model loaded
0.02.093.097 I srv  llama_server: listening on http://127.0.0.1:8082
0.04.056.728 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
111.07.672.603 I slot launch_slot_: id  0 | task 120687 | processing task, is_child = 0
111.10.433.788 I slot print_timing: id  0 | task 120687 | prompt eval time =     231.31 ms /    55 tokens (    4.21 ms per token,   237.78 tokens per second)
111.10.433.791 I slot print_timing: id  0 | task 120687 |        eval time =    2529.88 ms /    73 tokens (   35.14 ms per token,    28.46 tokens per second)
111.10.433.791 I slot print_timing: id  0 | task 120687 |       total time =    2761.18 ms /   128 tokens
111.10.433.792 I slot print_timing: id  0 | task 120687 |    graphs reused =     116541
111.10.433.952 I slot      release: id  0 | task 120687 | stop processing: n_tokens = 10857, truncated = 0
111.12.546.928 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
111.12.547.113 I slot launch_slot_: id  0 | task 120761 | processing task, is_child = 0
111.15.326.292 I slot print_timing: id  0 | task 120761 | prompt eval time =     230.78 ms /    55 tokens (    4.20 ms per token,   238.32 tokens per second)
111.15.326.294 I slot print_timing: id  0 | task 120761 |        eval time =    2548.39 ms /    73 tokens (   35.39 ms per token,    28.25 tokens per second)
111.15.326.295 I slot print_timing: id  0 | task 120761 |       total time =    2779.17 ms /   128 tokens
111.15.326.295 I slot print_timing: id  0 | task 120761 |    graphs reused =     116612
111.15.326.452 I slot      release: id  0 | task 120761 | stop processing: n_tokens = 10984, truncated = 0
111.17.440.637 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
111.17.440.823 I slot launch_slot_: id  0 | task 120835 | processing task, is_child = 0
111.20.218.755 I slot print_timing: id  0 | task 120835 | prompt eval time =     231.49 ms /    55 tokens (    4.21 ms per token,   237.59 tokens per second)
111.20.218.757 I slot print_timing: id  0 | task 120835 |        eval time =    2546.43 ms /    73 tokens (   35.37 ms per token,    28.27 tokens per second)
111.20.218.757 I slot print_timing: id  0 | task 120835 |       total time =    2777.93 ms /   128 tokens
111.20.218.758 I slot print_timing: id  0 | task 120835 |    graphs reused =     116683
111.20.218.911 I slot      release: id  0 | task 120835 | stop processing: n_tokens = 11111, truncated = 0
111.22.337.692 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
111.22.337.884 I slot launch_slot_: id  0 | task 120909 | processing task, is_child = 0
111.25.141.462 I slot print_timing: id  0 | task 120909 | prompt eval time =     233.28 ms /    55 tokens (    4.24 ms per token,   235.77 tokens per second)
111.25.141.464 I slot print_timing: id  0 | task 120909 |        eval time =    2570.29 ms /    73 tokens (   35.70 ms per token,    28.01 tokens per second)
111.25.141.465 I slot print_timing: id  0 | task 120909 |       total time =    2803.57 ms /   128 tokens
111.25.141.465 I slot print_timing: id  0 | task 120909 |    graphs reused =     116754
111.25.141.629 I slot      release: id  0 | task 120909 | stop processing: n_tokens = 11238, truncated = 0
111.27.265.660 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
111.27.265.841 I slot launch_slot_: id  0 | task 120983 | processing task, is_child = 0
111.30.087.528 I slot print_timing: id  0 | task 120983 | prompt eval time =     236.45 ms /    55 tokens (    4.30 ms per token,   232.61 tokens per second)
111.30.087.530 I slot print_timing: id  0 | task 120983 |        eval time =    2585.23 ms /    73 tokens (   35.91 ms per token,    27.85 tokens per second)
111.30.087.531 I slot print_timing: id  0 | task 120983 |       total time =    2821.68 ms /   128 tokens
111.30.087.531 I slot print_timing: id  0 | task 120983 |    graphs reused =     116825
111.30.087.690 I slot      release: id  0 | task 120983 | stop processing: n_tokens = 11365, truncated = 0
111.32.214.535 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
111.32.214.717 I slot launch_slot_: id  0 | task 121057 | processing task, is_child = 0
111.35.043.755 I slot print_timing: id  0 | task 121057 | prompt eval time =     236.26 ms /    55 tokens (    4.30 ms per token,   232.79 tokens per second)
111.35.043.756 I slot print_timing: id  0 | task 121057 |        eval time =    2592.77 ms /    73 tokens (   36.01 ms per token,    27.77 tokens per second)
111.35.043.757 I slot print_timing: id  0 | task 121057 |       total time =    2829.03 ms /   128 tokens
111.35.043.757 I slot print_timing: id  0 | task 121057 |    graphs reused =     116896
111.35.043.916 I slot      release: id  0 | task 121057 | stop processing: n_tokens = 11492, truncated = 0
111.37.182.682 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
111.37.182.863 I slot launch_slot_: id  0 | task 121131 | processing task, is_child = 0
111.40.027.699 I slot print_timing: id  0 | task 121131 | prompt eval time =     237.88 ms /    55 tokens (    4.33 ms per token,   231.21 tokens per second)
111.40.027.701 I slot print_timing: id  0 | task 121131 |        eval time =    2606.95 ms /    73 tokens (   36.21 ms per token,    27.62 tokens per second)
111.40.027.701 I slot print_timing: id  0 | task 121131 |       total time =    2844.83 ms /   128 tokens
111.40.027.702 I slot print_timing: id  0 | task 121131 |    graphs reused =     116967
111.40.027.859 I slot      release: id  0 | task 121131 | stop processing: n_tokens = 11619, truncated = 0
111.42.176.243 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
111.42.176.447 I slot launch_slot_: id  0 | task 121205 | processing task, is_child = 0
111.45.032.709 I slot print_timing: id  0 | task 121205 | prompt eval time =     242.12 ms /    55 tokens (    4.40 ms per token,   227.16 tokens per second)
111.45.032.712 I slot print_timing: id  0 | task 121205 |        eval time =    2614.14 ms /    73 tokens (   36.31 ms per token,    27.54 tokens per second)
111.45.032.712 I slot print_timing: id  0 | task 121205 |       total time =    2856.26 ms /   128 tokens
111.45.032.712 I slot print_timing: id  0 | task 121205 |    graphs reused =     117038
111.45.032.868 I slot      release: id  0 | task 121205 | stop processing: n_tokens = 11746, truncated = 0
111.47.179.931 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
111.47.180.117 I slot launch_slot_: id  0 | task 121279 | processing task, is_child = 0
111.50.042.925 I slot print_timing: id  0 | task 121279 | prompt eval time =     242.82 ms /    55 tokens (    4.41 ms per token,   226.50 tokens per second)
111.50.042.927 I slot print_timing: id  0 | task 121279 |        eval time =    2619.98 ms /    73 tokens (   36.39 ms per token,    27.48 tokens per second)
111.50.042.942 I slot print_timing: id  0 | task 121279 |       total time =    2862.80 ms /   128 tokens
111.50.042.944 I slot print_timing: id  0 | task 121279 |    graphs reused =     117109
111.50.043.117 I slot      release: id  0 | task 121279 | stop processing: n_tokens = 11873, truncated = 0
111.52.212.827 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
111.52.213.020 I slot launch_slot_: id  0 | task 121353 | processing task, is_child = 0
111.55.112.340 I slot print_timing: id  0 | task 121353 | prompt eval time =     245.16 ms /    55 tokens (    4.46 ms per token,   224.34 tokens per second)
111.55.112.342 I slot print_timing: id  0 | task 121353 |        eval time =    2654.15 ms /    73 tokens (   36.86 ms per token,    27.13 tokens per second)
111.55.112.342 I slot print_timing: id  0 | task 121353 |       total time =    2899.31 ms /   128 tokens
111.55.112.343 I slot print_timing: id  0 | task 121353 |    graphs reused =     117180
111.55.112.501 I slot      release: id  0 | task 121353 | stop processing: n_tokens = 12000, truncated = 0
111.57.275.696 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
111.57.275.891 I slot launch_slot_: id  0 | task 121427 | processing task, is_child = 0
112.00.177.588 I slot print_timing: id  0 | task 121427 | prompt eval time =     246.79 ms /    55 tokens (    4.49 ms per token,   222.86 tokens per second)
112.00.177.590 I slot print_timing: id  0 | task 121427 |        eval time =    2654.90 ms /    73 tokens (   36.87 ms per token,    27.12 tokens per second)
112.00.177.590 I slot print_timing: id  0 | task 121427 |       total time =    2901.69 ms /   128 tokens
112.00.177.590 I slot print_timing: id  0 | task 121427 |    graphs reused =     117251
112.00.177.755 I slot      release: id  0 | task 121427 | stop processing: n_tokens = 12127, truncated = 0
112.02.354.013 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
112.02.354.201 I slot launch_slot_: id  0 | task 121501 | processing task, is_child = 0
112.05.270.706 I slot print_timing: id  0 | task 121501 | prompt eval time =     248.15 ms /    55 tokens (    4.51 ms per token,   221.64 tokens per second)
112.05.270.708 I slot print_timing: id  0 | task 121501 |        eval time =    2668.35 ms /    73 tokens (   37.06 ms per token,    26.98 tokens per second)
112.05.270.708 I slot print_timing: id  0 | task 121501 |       total time =    2916.50 ms /   128 tokens
112.05.270.708 I slot print_timing: id  0 | task 121501 |    graphs reused =     117322
112.05.270.881 I slot      release: id  0 | task 121501 | stop processing: n_tokens = 12254, truncated = 0
112.07.594.560 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.990 (> 0.100 thold), f_keep = 0.396
112.08.073.824 I slot launch_slot_: id  0 | task 121575 | processing task, is_child = 0
112.09.447.077 I slot print_timing: id  0 | task 121575 | prompt eval time =     160.30 ms /    51 tokens (    3.14 ms per token,   318.15 tokens per second)
112.09.447.083 I slot print_timing: id  0 | task 121575 |        eval time =    1212.93 ms /    44 tokens (   28.21 ms per token,    35.45 tokens per second)
112.09.447.083 I slot print_timing: id  0 | task 121575 |       total time =    1373.24 ms /    95 tokens
112.09.447.084 I slot print_timing: id  0 | task 121575 |    graphs reused =     117364
112.09.447.530 I slot      release: id  0 | task 121575 | stop processing: n_tokens = 4942, truncated = 0
112.11.603.065 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.988 (> 0.100 thold), f_keep = 1.000
112.11.603.277 I slot launch_slot_: id  0 | task 121620 | processing task, is_child = 0
112.12.471.934 I slot print_timing: id  0 | task 121620 | prompt eval time =     155.52 ms /    61 tokens (    2.55 ms per token,   392.22 tokens per second)
112.12.471.936 I slot print_timing: id  0 | task 121620 |        eval time =     713.13 ms /    26 tokens (   28.53 ms per token,    35.06 tokens per second)
112.12.471.937 I slot print_timing: id  0 | task 121620 |       total time =     868.65 ms /    87 tokens
112.12.471.937 I slot print_timing: id  0 | task 121620 |    graphs reused =     117388
112.12.472.035 I slot      release: id  0 | task 121620 | stop processing: n_tokens = 5028, truncated = 0
112.12.571.984 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.946 (> 0.100 thold), f_keep = 1.000
112.12.572.176 I slot launch_slot_: id  0 | task 121647 | processing task, is_child = 0
112.15.555.272 I slot print_timing: id  0 | task 121647 | prompt eval time =     591.74 ms /   287 tokens (    2.06 ms per token,   485.01 tokens per second)
112.15.555.274 I slot print_timing: id  0 | task 121647 |        eval time =    2391.36 ms /    83 tokens (   29.16 ms per token,    34.29 tokens per second)
112.15.555.275 I slot print_timing: id  0 | task 121647 |       total time =    2983.09 ms /   370 tokens
112.15.555.275 I slot print_timing: id  0 | task 121647 |    graphs reused =     117468
112.15.555.394 I slot      release: id  0 | task 121647 | stop processing: n_tokens = 5397, truncated = 0
112.17.732.964 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.989 (> 0.100 thold), f_keep = 1.000
112.17.733.140 I slot launch_slot_: id  0 | task 121731 | processing task, is_child = 0
112.21.007.621 I slot print_timing: id  0 | task 121731 | prompt eval time =     163.10 ms /    62 tokens (    2.63 ms per token,   380.13 tokens per second)
112.21.007.623 I slot print_timing: id  0 | task 121731 |        eval time =    3111.37 ms /    97 tokens (   32.41 ms per token,    30.85 tokens per second)
112.21.007.623 I slot print_timing: id  0 | task 121731 |       total time =    3274.48 ms /   159 tokens
112.21.007.623 I slot print_timing: id  0 | task 121731 |    graphs reused =     117563
112.21.007.727 I slot      release: id  0 | task 121731 | stop processing: n_tokens = 5555, truncated = 0
112.22.829.933 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.991 (> 0.100 thold), f_keep = 1.000
112.22.830.126 I slot launch_slot_: id  0 | task 121829 | processing task, is_child = 0
112.26.010.327 I slot print_timing: id  0 | task 121829 | n_gen =    104, tg =  34.06 t/s, tg_3s =  34.39 t/s
112.26.212.853 I slot print_timing: id  0 | task 121829 | prompt eval time =     155.85 ms /    52 tokens (    3.00 ms per token,   333.66 tokens per second)
112.26.212.855 I slot print_timing: id  0 | task 121829 |        eval time =    3226.88 ms /   111 tokens (   29.34 ms per token,    34.09 tokens per second)
112.26.212.856 I slot print_timing: id  0 | task 121829 |       total time =    3382.72 ms /   163 tokens
112.26.212.856 I slot print_timing: id  0 | task 121829 |    graphs reused =     117671
112.26.212.966 I slot      release: id  0 | task 121829 | stop processing: n_tokens = 5717, truncated = 0
112.28.200.914 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.990 (> 0.100 thold), f_keep = 1.000
112.28.201.095 I slot launch_slot_: id  0 | task 121941 | processing task, is_child = 0
112.31.384.698 I slot print_timing: id  0 | task 121941 | n_gen =    104, tg =  34.03 t/s, tg_3s =  34.36 t/s
112.31.706.838 I slot print_timing: id  0 | task 121941 | prompt eval time =     156.43 ms /    56 tokens (    2.79 ms per token,   357.98 tokens per second)
112.31.706.843 I slot print_timing: id  0 | task 121941 |        eval time =    3349.31 ms /   115 tokens (   29.38 ms per token,    34.04 tokens per second)
112.31.706.843 I slot print_timing: id  0 | task 121941 |       total time =    3505.74 ms /   171 tokens
112.31.706.844 I slot print_timing: id  0 | task 121941 |    graphs reused =     117784
112.31.706.953 I slot      release: id  0 | task 121941 | stop processing: n_tokens = 5887, truncated = 0
112.33.662.301 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.991 (> 0.100 thold), f_keep = 1.000
112.33.662.479 I slot launch_slot_: id  0 | task 122057 | processing task, is_child = 0
112.36.825.086 I slot print_timing: id  0 | task 122057 | n_gen =    103, tg =  33.96 t/s, tg_3s =  34.29 t/s
112.37.119.226 I slot print_timing: id  0 | task 122057 | prompt eval time =     159.18 ms /    55 tokens (    2.89 ms per token,   345.52 tokens per second)
112.37.119.228 I slot print_timing: id  0 | task 122057 |        eval time =    3297.56 ms /   113 tokens (   29.44 ms per token,    33.96 tokens per second)
112.37.119.228 I slot print_timing: id  0 | task 122057 |       total time =    3456.74 ms /   168 tokens
112.37.119.229 I slot print_timing: id  0 | task 122057 |    graphs reused =     117895
112.37.119.344 I slot      release: id  0 | task 122057 | stop processing: n_tokens = 6054, truncated = 0
112.39.138.387 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.991 (> 0.100 thold), f_keep = 1.000
112.39.138.576 I slot launch_slot_: id  0 | task 122171 | processing task, is_child = 0
112.42.336.896 I slot print_timing: id  0 | task 122171 | n_gen =    100, tg =  32.61 t/s, tg_3s =  32.94 t/s
112.43.024.084 I slot print_timing: id  0 | task 122171 | prompt eval time =     162.32 ms /    55 tokens (    2.95 ms per token,   338.84 tokens per second)
112.43.024.086 I slot print_timing: id  0 | task 122171 |        eval time =    3723.18 ms /   123 tokens (   30.52 ms per token,    32.77 tokens per second)
112.43.024.087 I slot print_timing: id  0 | task 122171 |       total time =    3885.50 ms /   178 tokens
112.43.024.087 I slot print_timing: id  0 | task 122171 |    graphs reused =     118015
112.43.024.204 I slot      release: id  0 | task 122171 | stop processing: n_tokens = 6231, truncated = 0
112.45.187.736 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.991 (> 0.100 thold), f_keep = 1.000
112.45.188.104 I slot launch_slot_: id  0 | task 122295 | processing task, is_child = 0
112.48.360.627 I slot print_timing: id  0 | task 122295 | n_gen =    102, tg =  33.60 t/s, tg_3s =  33.93 t/s
112.49.020.767 I slot print_timing: id  0 | task 122295 | prompt eval time =     166.31 ms /    55 tokens (    3.02 ms per token,   330.72 tokens per second)
112.49.020.769 I slot print_timing: id  0 | task 122295 |        eval time =    3666.35 ms /   124 tokens (   29.81 ms per token,    33.55 tokens per second)
112.49.020.769 I slot print_timing: id  0 | task 122295 |       total time =    3832.66 ms /   179 tokens
112.49.020.770 I slot print_timing: id  0 | task 122295 |    graphs reused =     118136
112.49.020.884 I slot      release: id  0 | task 122295 | stop processing: n_tokens = 6409, truncated = 0
112.51.124.756 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.991 (> 0.100 thold), f_keep = 1.000
112.51.124.936 I slot launch_slot_: id  0 | task 122420 | processing task, is_child = 0
112.54.316.954 I slot print_timing: id  0 | task 122420 | n_gen =    102, tg =  33.39 t/s, tg_3s =  33.72 t/s
112.54.979.904 I slot print_timing: id  0 | task 122420 | prompt eval time =     167.55 ms /    55 tokens (    3.05 ms per token,   328.26 tokens per second)
112.54.979.906 I slot print_timing: id  0 | task 122420 |        eval time =    3687.41 ms /   124 tokens (   29.98 ms per token,    33.36 tokens per second)
112.54.979.907 I slot print_timing: id  0 | task 122420 |       total time =    3854.97 ms /   179 tokens
112.54.979.907 I slot print_timing: id  0 | task 122420 |    graphs reused =     118258
112.54.980.026 I slot      release: id  0 | task 122420 | stop processing: n_tokens = 6587, truncated = 0
112.57.110.974 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
112.57.111.162 I slot launch_slot_: id  0 | task 122545 | processing task, is_child = 0
113.00.306.218 I slot print_timing: id  0 | task 122545 | n_gen =    101, tg =  33.05 t/s, tg_3s =  33.38 t/s
113.01.001.750 I slot print_timing: id  0 | task 122545 | prompt eval time =     169.42 ms /    55 tokens (    3.08 ms per token,   324.64 tokens per second)
113.01.001.752 I slot print_timing: id  0 | task 122545 |        eval time =    3721.16 ms /   124 tokens (   30.25 ms per token,    33.05 tokens per second)
113.01.001.753 I slot print_timing: id  0 | task 122545 |       total time =    3890.58 ms /   179 tokens
113.01.001.753 I slot print_timing: id  0 | task 122545 |    graphs reused =     118379
113.01.001.871 I slot      release: id  0 | task 122545 | stop processing: n_tokens = 6765, truncated = 0
113.03.122.607 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
113.03.122.784 I slot launch_slot_: id  0 | task 122670 | processing task, is_child = 0
113.06.308.736 I slot print_timing: id  0 | task 122670 | n_gen =    100, tg =  32.86 t/s, tg_3s =  33.19 t/s
113.07.038.261 I slot print_timing: id  0 | task 122670 | prompt eval time =     172.96 ms /    55 tokens (    3.14 ms per token,   317.99 tokens per second)
113.07.038.263 I slot print_timing: id  0 | task 122670 |        eval time =    3742.51 ms /   124 tokens (   30.43 ms per token,    32.87 tokens per second)
113.07.038.263 I slot print_timing: id  0 | task 122670 |       total time =    3915.47 ms /   179 tokens
113.07.038.263 I slot print_timing: id  0 | task 122670 |    graphs reused =     118500
113.07.038.385 I slot      release: id  0 | task 122670 | stop processing: n_tokens = 6943, truncated = 0
113.09.173.677 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
113.09.173.869 I slot launch_slot_: id  0 | task 122795 | processing task, is_child = 0
113.12.393.481 I slot print_timing: id  0 | task 122795 | n_gen =    100, tg =  32.52 t/s, tg_3s =  32.85 t/s
113.13.145.531 I slot print_timing: id  0 | task 122795 | prompt eval time =     175.58 ms /    55 tokens (    3.19 ms per token,   313.25 tokens per second)
113.13.145.533 I slot print_timing: id  0 | task 122795 |        eval time =    3796.08 ms /   124 tokens (   30.86 ms per token,    32.40 tokens per second)
113.13.145.547 I slot print_timing: id  0 | task 122795 |       total time =    3971.66 ms /   179 tokens
113.13.145.549 I slot print_timing: id  0 | task 122795 |    graphs reused =     118622
113.13.145.673 I slot      release: id  0 | task 122795 | stop processing: n_tokens = 7121, truncated = 0
113.15.305.094 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
113.15.305.274 I slot launch_slot_: id  0 | task 122920 | processing task, is_child = 0
113.18.543.225 I slot print_timing: id  0 | task 122920 | n_gen =    100, tg =  32.35 t/s, tg_3s =  32.68 t/s
113.19.287.073 I slot print_timing: id  0 | task 122920 | prompt eval time =     177.94 ms /    55 tokens (    3.24 ms per token,   309.09 tokens per second)
113.19.287.082 I slot print_timing: id  0 | task 122920 |        eval time =    3803.85 ms /   124 tokens (   30.93 ms per token,    32.34 tokens per second)
113.19.287.084 I slot print_timing: id  0 | task 122920 |       total time =    3981.79 ms /   179 tokens
113.19.287.084 I slot print_timing: id  0 | task 122920 |    graphs reused =     118744
113.19.287.208 I slot      release: id  0 | task 122920 | stop processing: n_tokens = 7299, truncated = 0
113.21.437.928 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
113.21.438.127 I slot launch_slot_: id  0 | task 123045 | processing task, is_child = 0
113.24.706.004 I slot print_timing: id  0 | task 123045 | n_gen =    100, tg =  32.08 t/s, tg_3s =  32.40 t/s
113.25.453.191 I slot print_timing: id  0 | task 123045 | prompt eval time =     181.75 ms /    55 tokens (    3.30 ms per token,   302.62 tokens per second)
113.25.453.192 I slot print_timing: id  0 | task 123045 |        eval time =    3833.31 ms /   124 tokens (   31.17 ms per token,    32.09 tokens per second)
113.25.453.193 I slot print_timing: id  0 | task 123045 |       total time =    4015.06 ms /   179 tokens
113.25.453.193 I slot print_timing: id  0 | task 123045 |    graphs reused =     118865
113.25.453.319 I slot      release: id  0 | task 123045 | stop processing: n_tokens = 7477, truncated = 0
113.27.619.069 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
113.27.619.252 I slot launch_slot_: id  0 | task 123170 | processing task, is_child = 0
113.30.953.336 I slot print_timing: id  0 | task 123170 | n_gen =    100, tg =  31.43 t/s, tg_3s =  31.75 t/s
113.31.714.460 I slot print_timing: id  0 | task 123170 | prompt eval time =     183.99 ms /    55 tokens (    3.35 ms per token,   298.93 tokens per second)
113.31.714.462 I slot print_timing: id  0 | task 123170 |        eval time =    3911.22 ms /   124 tokens (   31.80 ms per token,    31.45 tokens per second)
113.31.714.462 I slot print_timing: id  0 | task 123170 |       total time =    4095.20 ms /   179 tokens
113.31.714.463 I slot print_timing: id  0 | task 123170 |    graphs reused =     118987
113.31.714.711 I slot      release: id  0 | task 123170 | stop processing: n_tokens = 7655, truncated = 0
113.33.947.213 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
113.33.947.402 I slot launch_slot_: id  0 | task 123295 | processing task, is_child = 0
113.37.255.866 I slot print_timing: id  0 | task 123295 | n_gen =    100, tg =  31.72 t/s, tg_3s =  32.04 t/s
113.38.013.383 I slot print_timing: id  0 | task 123295 | prompt eval time =     187.05 ms /    55 tokens (    3.40 ms per token,   294.04 tokens per second)
113.38.013.385 I slot print_timing: id  0 | task 123295 |        eval time =    3878.93 ms /   124 tokens (   31.54 ms per token,    31.71 tokens per second)
113.38.013.385 I slot print_timing: id  0 | task 123295 |       total time =    4065.98 ms /   179 tokens
113.38.013.386 I slot print_timing: id  0 | task 123295 |    graphs reused =     119109
113.38.013.520 I slot      release: id  0 | task 123295 | stop processing: n_tokens = 7833, truncated = 0
113.40.194.399 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
113.40.194.578 I slot launch_slot_: id  0 | task 123420 | processing task, is_child = 0
113.43.532.593 I slot print_timing: id  0 | task 123420 | n_gen =    100, tg =  31.44 t/s, tg_3s =  31.75 t/s
113.44.297.212 I slot print_timing: id  0 | task 123420 | prompt eval time =     188.69 ms /    55 tokens (    3.43 ms per token,   291.48 tokens per second)
113.44.297.214 I slot print_timing: id  0 | task 123420 |        eval time =    3913.94 ms /   124 tokens (   31.82 ms per token,    31.43 tokens per second)
113.44.297.214 I slot print_timing: id  0 | task 123420 |       total time =    4102.63 ms /   179 tokens
113.44.297.214 I slot print_timing: id  0 | task 123420 |    graphs reused =     119230
113.44.297.343 I slot      release: id  0 | task 123420 | stop processing: n_tokens = 8011, truncated = 0
113.46.484.390 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
113.46.484.570 I slot launch_slot_: id  0 | task 123545 | processing task, is_child = 0
113.49.837.443 I slot print_timing: id  0 | task 123545 | n_gen =    100, tg =  31.29 t/s, tg_3s =  31.61 t/s
113.50.605.593 I slot print_timing: id  0 | task 123545 | prompt eval time =     189.35 ms /    55 tokens (    3.44 ms per token,   290.47 tokens per second)
113.50.605.596 I slot print_timing: id  0 | task 123545 |        eval time =    3931.67 ms /   124 tokens (   31.96 ms per token,    31.28 tokens per second)
113.50.605.596 I slot print_timing: id  0 | task 123545 |       total time =    4121.02 ms /   179 tokens
113.50.605.596 I slot print_timing: id  0 | task 123545 |    graphs reused =     119352
113.50.605.731 I slot      release: id  0 | task 123545 | stop processing: n_tokens = 8189, truncated = 0
113.52.819.191 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
113.52.819.370 I slot launch_slot_: id  0 | task 123670 | processing task, is_child = 0
113.56.241.322 I slot print_timing: id  0 | task 123670 | n_gen =    100, tg =  30.67 t/s, tg_3s =  30.98 t/s
113.57.057.568 I slot print_timing: id  0 | task 123670 | prompt eval time =     194.03 ms /    55 tokens (    3.53 ms per token,   283.46 tokens per second)
113.57.057.570 I slot print_timing: id  0 | task 123670 |        eval time =    4044.16 ms /   124 tokens (   32.88 ms per token,    30.41 tokens per second)
113.57.057.570 I slot print_timing: id  0 | task 123670 |       total time =    4238.19 ms /   179 tokens
113.57.057.570 I slot print_timing: id  0 | task 123670 |    graphs reused =     119474
113.57.057.710 I slot      release: id  0 | task 123670 | stop processing: n_tokens = 8367, truncated = 0
113.59.280.974 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
113.59.281.155 I slot launch_slot_: id  0 | task 123795 | processing task, is_child = 0
114.02.704.204 I slot print_timing: id  0 | task 123795 | n_gen =    100, tg =  30.67 t/s, tg_3s =  30.98 t/s
