family,domain,model_a,model_b,task_id,repository,net_benefit,success_diff,p_win,p_loss,p_tie,success_decisive,cost_decisive,steps_decisive,comparisons,success_win,success_loss,success_net,cost_win,cost_loss,cost_net,steps_win,steps_loss,steps_net
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|break_app_storage_permission[PERSONA:None],,-1.0,-0.25,0.0,1.0,0.0,0.25,0.75,0.0,12,0.0,0.25,-0.25,0.0,0.75,-0.75,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|data_mode_off|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Easy],,0.25,0.25,0.25,0.0,0.75,0.25,0.0,0.0,12,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|data_usage_exceeded[PERSONA:Hard],,-1.0,-0.25,0.0,1.0,0.0,0.25,0.75,0.0,12,0.0,0.25,-0.25,0.0,0.75,-0.75,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]airplane_mode_on|bad_network_preference|break_app_both_permissions|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]airplane_mode_on|bad_network_preference|break_app_storage_permission|data_mode_off|user_abroad_roaming_enabled_off[PERSONA:Easy],,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]airplane_mode_on|bad_network_preference|data_usage_exceeded[PERSONA:None],,-0.16666666666666666,0.25,0.3333333333333333,0.5,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.0,12,0.3333333333333333,0.08333333333333333,0.25,0.0,0.4166666666666667,-0.4166666666666667,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]airplane_mode_on|bad_wifi_calling|user_abroad_roaming_enabled_off[PERSONA:Easy],,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]airplane_mode_on|break_app_both_permissions[PERSONA:Hard],,-1.0,-0.25,0.0,1.0,0.0,0.25,0.75,0.0,12,0.0,0.25,-0.25,0.0,0.75,-0.75,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]airplane_mode_on|break_app_both_permissions|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:None],,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card[PERSONA:Easy],,0.0,0.0,0.25,0.25,0.5,0.5,0.0,0.0,12,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_both_permissions|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:None],,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_both_permissions|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]bad_network_preference|break_app_both_permissions[PERSONA:Easy],,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]bad_network_preference|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:None],,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]bad_network_preference|break_app_sms_permission|user_abroad_roaming_disabled_on[PERSONA:Hard],,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]bad_network_preference|data_mode_off|user_abroad_roaming_disabled_on[PERSONA:None],,-0.25,-0.25,0.0,0.25,0.75,0.25,0.0,0.0,12,0.0,0.25,-0.25,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]bad_network_preference|user_abroad_roaming_disabled_off[PERSONA:None],,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]bad_network_preference|user_abroad_roaming_disabled_on[PERSONA:None],,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:None],,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_usage_exceeded[PERSONA:Hard],,0.0,0.0,0.25,0.25,0.5,0.5,0.0,0.0,12,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]bad_wifi_calling|break_apn_mms_setting|data_mode_off|data_usage_exceeded|unseat_sim_card[PERSONA:None],,-0.08333333333333333,0.0,0.16666666666666666,0.25,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.0,12,0.16666666666666666,0.16666666666666666,0.0,0.0,0.08333333333333333,-0.08333333333333333,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]bad_wifi_calling|break_apn_mms_setting|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]bad_wifi_calling|data_mode_off|data_usage_exceeded[PERSONA:Easy],,-1.0,-0.75,0.0,1.0,0.0,0.75,0.25,0.0,12,0.0,0.75,-0.75,0.0,0.25,-0.25,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]break_apn_mms_setting|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:Hard],,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]break_apn_mms_setting|data_mode_off|user_abroad_roaming_disabled_on[PERSONA:Hard],,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]break_apn_mms_setting|user_abroad_roaming_enabled_off[PERSONA:Hard],,0.25,0.25,0.25,0.0,0.75,0.25,0.0,0.0,12,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]break_app_both_permissions|data_usage_exceeded[PERSONA:Hard],,-0.6666666666666666,-0.5,0.08333333333333333,0.75,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,12,0.08333333333333333,0.5833333333333334,-0.5,0.0,0.16666666666666666,-0.16666666666666666,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]break_app_both_permissions|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],,0.25,0.25,0.25,0.0,0.75,0.25,0.0,0.0,12,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]break_app_sms_permission|data_mode_off[PERSONA:None],,-0.3333333333333333,-0.25,0.16666666666666666,0.5,0.3333333333333333,0.5833333333333334,0.08333333333333333,0.0,12,0.16666666666666666,0.4166666666666667,-0.25,0.0,0.08333333333333333,-0.08333333333333333,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]break_app_sms_permission|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]break_app_storage_permission|data_usage_exceeded[PERSONA:Easy],,0.3333333333333333,0.5,0.5833333333333334,0.25,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,12,0.5833333333333334,0.08333333333333333,0.5,0.0,0.16666666666666666,-0.16666666666666666,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mms_issue]break_app_storage_permission|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],,0.75,0.75,0.75,0.0,0.25,0.75,0.0,0.0,12,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]airplane_mode_on|bad_network_preference[PERSONA:Hard],,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],,0.25,0.25,0.25,0.0,0.75,0.25,0.0,0.0,12,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,12,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|user_abroad_roaming_disabled_off[PERSONA:Hard],,-0.08333333333333333,0.0,0.16666666666666666,0.25,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.0,12,0.16666666666666666,0.16666666666666666,0.0,0.0,0.08333333333333333,-0.08333333333333333,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],,0.5,0.75,0.75,0.25,0.0,0.75,0.25,0.0,12,0.75,0.0,0.75,0.0,0.25,-0.25,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:None],,0.25,0.25,0.25,0.0,0.75,0.25,0.0,0.0,12,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_saver_mode_on|user_abroad_roaming_disabled_on[PERSONA:Easy],,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]airplane_mode_on|bad_network_preference|data_mode_off|data_saver_mode_on[PERSONA:Hard],,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]airplane_mode_on|bad_network_preference|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],,0.75,0.75,0.75,0.0,0.25,0.75,0.0,0.0,12,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]airplane_mode_on|bad_network_preference|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,12,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]airplane_mode_on|bad_network_preference|data_mode_off|user_abroad_roaming_disabled_on[PERSONA:Hard],,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]airplane_mode_on|bad_network_preference|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:None],,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,12,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]airplane_mode_on|bad_network_preference|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,12,0.5,0.0,0.5,0.0,0.5,-0.5,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]airplane_mode_on|bad_network_preference|user_abroad_roaming_enabled_off[PERSONA:Easy],,0.5,0.75,0.75,0.25,0.0,0.75,0.25,0.0,12,0.75,0.0,0.75,0.0,0.25,-0.25,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]airplane_mode_on|data_mode_off[PERSONA:None],,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]airplane_mode_on|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Hard],,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]airplane_mode_on|data_saver_mode_on|user_abroad_roaming_disabled_on[PERSONA:None],,-0.16666666666666666,0.25,0.3333333333333333,0.5,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.0,12,0.3333333333333333,0.08333333333333333,0.25,0.0,0.4166666666666667,-0.4166666666666667,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]airplane_mode_on|user_abroad_roaming_enabled_off[PERSONA:None],,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,12,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on[PERSONA:None],,-1.0,-0.25,0.0,1.0,0.0,0.25,0.75,0.0,12,0.0,0.25,-0.25,0.0,0.75,-0.75,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]bad_network_preference|bad_vpn|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,12,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]bad_network_preference|bad_vpn|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]bad_network_preference|bad_vpn|user_abroad_roaming_disabled_off[PERSONA:Hard],,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,12,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]bad_network_preference|bad_vpn|user_abroad_roaming_disabled_on[PERSONA:None],,0.75,0.75,0.75,0.0,0.25,0.75,0.0,0.0,12,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]bad_network_preference|bad_vpn|user_abroad_roaming_enabled_off[PERSONA:Easy],,-0.5,0.25,0.25,0.75,0.0,0.25,0.75,0.0,12,0.25,0.0,0.25,0.0,0.75,-0.75,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]bad_network_preference|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],,0.75,0.75,0.75,0.0,0.25,0.75,0.0,0.0,12,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]bad_network_preference|data_saver_mode_on|data_usage_exceeded[PERSONA:Hard],,-0.08333333333333333,0.25,0.4166666666666667,0.5,0.08333333333333333,0.5833333333333334,0.3333333333333333,0.0,12,0.4166666666666667,0.16666666666666666,0.25,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]bad_network_preference|user_abroad_roaming_enabled_off[PERSONA:Hard],,0.75,0.75,0.75,0.0,0.25,0.75,0.0,0.0,12,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]bad_vpn|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:None],,0.25,0.25,0.25,0.0,0.75,0.25,0.0,0.0,12,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]bad_vpn|data_saver_mode_on|user_abroad_roaming_disabled_on[PERSONA:None],,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]data_mode_off|data_usage_exceeded[PERSONA:None],,-0.5833333333333334,0.0,0.16666666666666666,0.75,0.08333333333333333,0.3333333333333333,0.5833333333333334,0.0,12,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5833333333333334,-0.5833333333333334,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],,0.25,0.25,0.25,0.0,0.75,0.25,0.0,0.0,12,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]data_saver_mode_on|data_usage_exceeded[PERSONA:Easy],,-1.0,-0.25,0.0,1.0,0.0,0.25,0.75,0.0,12,0.0,0.25,-0.25,0.0,0.75,-0.75,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]data_saver_mode_on|user_abroad_roaming_enabled_off[PERSONA:Easy],,-0.5,0.25,0.25,0.75,0.0,0.25,0.75,0.0,12,0.25,0.0,0.25,0.0,0.75,-0.75,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[mobile_data_issue]data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],,0.5,0.75,0.75,0.25,0.0,0.75,0.25,0.0,12,0.75,0.0,0.75,0.0,0.25,-0.25,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[service_issue]airplane_mode_on|break_apn_settings[PERSONA:Hard],,-0.5,0.0,0.25,0.75,0.0,0.5,0.5,0.0,12,0.25,0.25,0.0,0.0,0.5,-0.5,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|lock_sim_card_pin[PERSONA:None],,-0.6666666666666666,-0.25,0.08333333333333333,0.75,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.0,12,0.08333333333333333,0.3333333333333333,-0.25,0.0,0.4166666666666667,-0.4166666666666667,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Easy],,-0.5,0.25,0.25,0.75,0.0,0.25,0.75,0.0,12,0.25,0.0,0.25,0.0,0.75,-0.75,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|unseat_sim_card[PERSONA:Easy],,0.16666666666666666,0.25,0.4166666666666667,0.25,0.3333333333333333,0.5833333333333334,0.08333333333333333,0.0,12,0.4166666666666667,0.16666666666666666,0.25,0.0,0.08333333333333333,-0.08333333333333333,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[service_issue]airplane_mode_on|break_apn_settings|lock_sim_card_pin[PERSONA:None],,0.5,0.75,0.75,0.25,0.0,0.75,0.25,0.0,12,0.75,0.0,0.75,0.0,0.25,-0.25,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[service_issue]airplane_mode_on|break_apn_settings|lock_sim_card_pin|overdue_bill_suspension[PERSONA:Hard],,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,12,0.5,0.0,0.5,0.0,0.5,-0.5,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[service_issue]airplane_mode_on|break_apn_settings|lock_sim_card_pin|overdue_bill_suspension|unseat_sim_card[PERSONA:None],,0.3333333333333333,0.5,0.5833333333333334,0.25,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,12,0.5833333333333334,0.08333333333333333,0.5,0.0,0.16666666666666666,-0.16666666666666666,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[service_issue]airplane_mode_on|break_apn_settings|lock_sim_card_pin|unseat_sim_card[PERSONA:None],,0.75,0.75,0.75,0.0,0.25,0.75,0.0,0.0,12,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[service_issue]airplane_mode_on|break_apn_settings|overdue_bill_suspension[PERSONA:None],,-1.0,-0.75,0.0,1.0,0.0,0.75,0.25,0.0,12,0.0,0.75,-0.75,0.0,0.25,-0.25,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[service_issue]airplane_mode_on|break_apn_settings|overdue_bill_suspension|unseat_sim_card[PERSONA:None],,0.25,0.25,0.25,0.0,0.75,0.25,0.0,0.0,12,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[service_issue]airplane_mode_on|break_apn_settings|unseat_sim_card[PERSONA:None],,-0.3333333333333333,0.0,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,12,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[service_issue]airplane_mode_on|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Hard],,-0.5,0.25,0.25,0.75,0.0,0.25,0.75,0.0,12,0.25,0.0,0.25,0.0,0.75,-0.75,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[service_issue]airplane_mode_on|lock_sim_card_pin[PERSONA:Easy],,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[service_issue]airplane_mode_on|lock_sim_card_pin|overdue_bill_suspension[PERSONA:Easy],,-0.5833333333333334,0.0,0.16666666666666666,0.75,0.08333333333333333,0.3333333333333333,0.5833333333333334,0.0,12,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5833333333333334,-0.5833333333333334,0.0,0.0,0.0
tau2,telecom,Claude-3.7,GPT-4.1,[service_issue]airplane_mode_on|lock_sim_card_pin|overdue_bill_suspension|unseat_sim_card[PERSONA:Easy],,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
