arm,task,trial,tau2_seed,invocation_index,invocation_id,invocation_started_utc,pre_amendment,amendment_in_force,agent_max_tokens,user_max_tokens,tau2_simulation_timeout_s,runner_sha256,n_attempts_all_invocations,n_discarded_attempts,canonical_termination_reason,reward,success,record_start_utc,record_end_utc,duration_s,max_agent_completion_tokens,max_user_completion_tokens,n_agent_responses_finish_length,n_user_responses_finish_length,unit_design_pair_index,this_arm_episode_design_pass,this_arm_episode_enters_E1_pairs
B,17,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T03:49:45Z,2026-09-19T03:50:28Z,43.021,335,48,0,0,34,2,false
B,18,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T03:50:29Z,2026-09-19T03:52:23Z,113.703,751,57,0,0,42,2,false
B,19,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T03:52:23Z,2026-09-19T03:53:27Z,63.733,374,52,0,0,29,1,true
B,20,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T03:53:27Z,2026-09-19T03:54:05Z,37.707,236,31,0,0,38,1,true
B,21,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T03:54:05Z,2026-09-19T03:55:22Z,76.774,919,44,0,0,33,1,true
B,22,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T03:55:22Z,2026-09-19T03:56:14Z,51.504,228,65,0,0,48,2,false
B,23,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T03:56:14Z,2026-09-19T03:57:29Z,74.806,536,169,0,0,37,2,false
B,24,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T03:57:29Z,2026-09-19T04:01:05Z,215.738,575,144,0,0,43,2,false
B,25,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T04:01:05Z,2026-09-19T04:02:28Z,82.639,279,52,0,0,43,1,true
B,26,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T04:02:28Z,2026-09-19T04:02:49Z,20.027,189,32,0,0,39,1,true
B,27,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T04:02:49Z,2026-09-19T04:10:35Z,466.169,164,88,0,0,33,2,false
B,28,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,1.0,true,2026-09-19T04:10:35Z,2026-09-19T04:11:13Z,37.584,266,72,0,0,29,2,false
B,29,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T04:11:13Z,2026-09-19T04:12:36Z,82.672,279,99,0,0,26,2,false
B,30,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T04:12:36Z,2026-09-19T04:13:33Z,56.731,378,57,0,0,34,1,true
B,31,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T04:13:34Z,2026-09-19T04:14:32Z,58.39,354,75,0,0,27,2,false
B,32,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T04:14:32Z,2026-09-19T04:17:30Z,177.994,70,42,0,0,49,1,true
B,33,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T04:17:30Z,2026-09-19T04:18:41Z,70.029,450,75,0,0,39,2,false
B,34,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T04:18:41Z,2026-09-19T04:19:28Z,47.246,426,73,0,0,26,1,true
B,35,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T04:19:29Z,2026-09-19T04:23:09Z,220.353,71,56,0,0,28,2,false
B,36,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,1.0,true,2026-09-19T04:23:09Z,2026-09-19T04:24:09Z,59.426,339,52,0,0,44,2,false
B,37,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T04:24:09Z,2026-09-19T04:24:48Z,39.073,323,46,0,0,45,2,false
B,38,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,1.0,true,2026-09-19T04:24:49Z,2026-09-19T04:25:14Z,25.02,101,48,0,0,45,1,true
B,39,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T04:25:14Z,2026-09-19T04:26:08Z,53.432,140,54,0,0,47,1,true
B,40,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,1.0,true,2026-09-19T04:26:08Z,2026-09-19T04:26:30Z,21.649,228,49,0,0,25,1,true
B,41,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T04:26:30Z,2026-09-19T04:27:15Z,44.617,273,54,0,0,36,2,false
B,42,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T04:27:15Z,2026-09-19T04:28:11Z,56.212,333,79,0,0,35,1,true
B,43,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T04:28:12Z,2026-09-19T04:28:38Z,25.94,173,45,0,0,41,2,false
B,44,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T04:28:38Z,2026-09-19T04:30:38Z,119.6,841,114,0,0,35,2,false
B,45,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T04:30:38Z,2026-09-19T04:36:14Z,335.936,123,63,0,0,37,1,true
B,46,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,1.0,true,2026-09-19T04:36:14Z,2026-09-19T04:36:54Z,39.242,228,45,0,0,31,1,true
B,47,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T04:36:54Z,2026-09-19T04:43:12Z,378.387,250,44,0,0,30,2,false
B,48,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T04:43:13Z,2026-09-19T04:49:01Z,348.322,254,77,0,0,36,1,true
B,49,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T04:49:01Z,2026-09-19T04:56:42Z,460.337,199,64,0,0,42,1,true
